pointID,x,y,minorCatch,majorCatch
9125,575437.5,5248162.5,-9999,-9999
9126,575537.5,5248162.5,-9999,-9999
9127,575637.5,5248162.5,-9999,-9999
9128,575737.5,5248162.5,-9999,-9999
9129,575837.5,5248162.5,-9999,-9999
9130,575937.5,5248162.5,-9999,-9999
9131,576037.5,5248162.5,-9999,-9999
9132,576137.5,5248162.5,-9999,-9999
9133,576237.5,5248162.5,-9999,-9999
9134,576337.5,5248162.5,-9999,-9999
9135,576437.5,5248162.5,-9999,-9999
9136,576537.5,5248162.5,-9999,-9999
9137,576637.5,5248162.5,-9999,-9999
9138,576737.5,5248162.5,-9999,-9999
9139,576837.5,5248162.5,-9999,-9999
9140,576937.5,5248162.5,-9999,-9999
9141,577037.5,5248162.5,-9999,-9999
9142,577137.5,5248162.5,-9999,-9999
9143,577237.5,5248162.5,-9999,-9999
9144,577337.5,5248162.5,-9999,-9999
9145,577437.5,5248162.5,-9999,-9999
9146,577537.5,5248162.5,-9999,-9999
9147,577637.5,5248162.5,-9999,-9999
9148,577737.5,5248162.5,-9999,-9999
9149,577837.5,5248162.5,-9999,-9999
9150,577937.5,5248162.5,-9999,-9999
9151,578037.5,5248162.5,-9999,-9999
9152,578137.5,5248162.5,-9999,-9999
9153,578237.5,5248162.5,-9999,-9999
9154,578337.5,5248162.5,-9999,-9999
9155,578437.5,5248162.5,-9999,-9999
9156,578537.5,5248162.5,-9999,-9999
9157,578637.5,5248162.5,-9999,-9999
9158,578737.5,5248162.5,-9999,-9999
9159,578837.5,5248162.5,-9999,-9999
9160,578937.5,5248162.5,-9999,-9999
9161,579037.5,5248162.5,-9999,-9999
9162,579137.5,5248162.5,-9999,-9999
9163,579237.5,5248162.5,-9999,-9999
9164,579337.5,5248162.5,-9999,-9999
9165,579437.5,5248162.5,-9999,-9999
9166,579537.5,5248162.5,-9999,-9999
9167,579637.5,5248162.5,-9999,-9999
9168,579737.5,5248162.5,-9999,-9999
9169,579837.5,5248162.5,-9999,-9999
9170,579937.5,5248162.5,-9999,-9999
9171,580037.5,5248162.5,-9999,-9999
9172,580137.5,5248162.5,-9999,-9999
9173,580237.5,5248162.5,-9999,-9999
9174,580337.5,5248162.5,-9999,-9999
9175,580437.5,5248162.5,-9999,-9999
9176,580537.5,5248162.5,-9999,-9999
9177,580637.5,5248162.5,-9999,-9999
9178,580737.5,5248162.5,-9999,-9999
9179,580837.5,5248162.5,-9999,-9999
9180,580937.5,5248162.5,-9999,-9999
9181,581037.5,5248162.5,-9999,-9999
9182,581137.5,5248162.5,-9999,-9999
9183,581237.5,5248162.5,-9999,-9999
9184,581337.5,5248162.5,-9999,-9999
9185,581437.5,5248162.5,-9999,-9999
9186,581537.5,5248162.5,-9999,-9999
9187,581637.5,5248162.5,-9999,-9999
9188,581737.5,5248162.5,-9999,-9999
9189,581837.5,5248162.5,-9999,-9999
9190,581937.5,5248162.5,-9999,-9999
9191,582037.5,5248162.5,-9999,-9999
9192,582137.5,5248162.5,-9999,-9999
9193,582237.5,5248162.5,-9999,-9999
9194,582337.5,5248162.5,-9999,-9999
9195,582437.5,5248162.5,-9999,-9999
9196,582537.5,5248162.5,-9999,-9999
9197,582637.5,5248162.5,-9999,-9999
9198,582737.5,5248162.5,-9999,-9999
9199,582837.5,5248162.5,-9999,-9999
9200,582937.5,5248162.5,-9999,-9999
9201,583037.5,5248162.5,-9999,-9999
9202,583137.5,5248162.5,-9999,-9999
9203,583237.5,5248162.5,-9999,-9999
9204,583337.5,5248162.5,-9999,-9999
9205,583437.5,5248162.5,-9999,-9999
9206,583537.5,5248162.5,-9999,-9999
9207,583637.5,5248162.5,-9999,-9999
9208,583737.5,5248162.5,-9999,-9999
9209,583837.5,5248162.5,-9999,-9999
9210,583937.5,5248162.5,-9999,-9999
9211,584037.5,5248162.5,-9999,-9999
9212,584137.5,5248162.5,-9999,-9999
9213,584237.5,5248162.5,-9999,-9999
9214,584337.5,5248162.5,-9999,-9999
9215,584437.5,5248162.5,-9999,-9999
9216,584537.5,5248162.5,-9999,-9999
9217,584637.5,5248162.5,-9999,-9999
9218,584737.5,5248162.5,-9999,-9999
9219,584837.5,5248162.5,-9999,-9999
9220,584937.5,5248162.5,-9999,-9999
9221,585037.5,5248162.5,-9999,-9999
9222,585137.5,5248162.5,-9999,-9999
9223,585237.5,5248162.5,2,-9999
9224,585337.5,5248162.5,2,-9999
9225,585437.5,5248162.5,2,-9999
9226,585537.5,5248162.5,2,-9999
9227,585637.5,5248162.5,2,-9999
9228,585737.5,5248162.5,2,-9999
9229,585837.5,5248162.5,2,-9999
9230,585937.5,5248162.5,2,-9999
9231,586037.5,5248162.5,2,-9999
9232,586137.5,5248162.5,2,-9999
9233,586237.5,5248162.5,2,-9999
9234,586337.5,5248162.5,2,-9999
9235,586437.5,5248162.5,2,-9999
9236,586537.5,5248162.5,2,-9999
9237,586637.5,5248162.5,2,-9999
9238,586737.5,5248162.5,2,-9999
9239,586837.5,5248162.5,2,-9999
9240,586937.5,5248162.5,2,-9999
9241,587037.5,5248162.5,2,-9999
9242,587137.5,5248162.5,2,-9999
9243,587237.5,5248162.5,3,-9999
9244,587337.5,5248162.5,3,-9999
9245,587437.5,5248162.5,3,-9999
9246,587537.5,5248162.5,3,-9999
9247,587637.5,5248162.5,3,-9999
9248,587737.5,5248162.5,3,-9999
9249,587837.5,5248162.5,3,-9999
9250,587937.5,5248162.5,3,-9999
9251,588037.5,5248162.5,3,-9999
9252,588137.5,5248162.5,-9999,-9999
9253,588237.5,5248162.5,-9999,-9999
9254,588337.5,5248162.5,-9999,-9999
9255,588437.5,5248162.5,-9999,-9999
9256,588537.5,5248162.5,-9999,-9999
9257,588637.5,5248162.5,-9999,-9999
9258,588737.5,5248162.5,-9999,-9999
9259,588837.5,5248162.5,-9999,-9999
9260,588937.5,5248162.5,-9999,-9999
9261,589037.5,5248162.5,-9999,-9999
9262,589137.5,5248162.5,-9999,-9999
9263,589237.5,5248162.5,-9999,-9999
9264,589337.5,5248162.5,-9999,-9999
9265,589437.5,5248162.5,-9999,-9999
9266,589537.5,5248162.5,-9999,-9999
9267,589637.5,5248162.5,-9999,-9999
9268,589737.5,5248162.5,-9999,-9999
9269,589837.5,5248162.5,-9999,-9999
9270,589937.5,5248162.5,-9999,-9999
9271,590037.5,5248162.5,-9999,-9999
9272,590137.5,5248162.5,-9999,-9999
9273,590237.5,5248162.5,-9999,-9999
9274,590337.5,5248162.5,-9999,-9999
9275,590437.5,5248162.5,-9999,-9999
9276,590537.5,5248162.5,-9999,-9999
9277,590637.5,5248162.5,-9999,-9999
9278,590737.5,5248162.5,-9999,-9999
9279,590837.5,5248162.5,-9999,-9999
9280,590937.5,5248162.5,-9999,-9999
9281,591037.5,5248162.5,-9999,-9999
9282,591137.5,5248162.5,-9999,-9999
9283,591237.5,5248162.5,-9999,-9999
9284,591337.5,5248162.5,-9999,-9999
9285,591437.5,5248162.5,-9999,-9999
9286,591537.5,5248162.5,-9999,-9999
9287,591637.5,5248162.5,-9999,-9999
9288,591737.5,5248162.5,-9999,-9999
9289,591837.5,5248162.5,-9999,-9999
9290,591937.5,5248162.5,-9999,-9999
9291,592037.5,5248162.5,-9999,-9999
9292,592137.5,5248162.5,-9999,-9999
9293,592237.5,5248162.5,-9999,-9999
9294,592337.5,5248162.5,-9999,-9999
9295,592437.5,5248162.5,-9999,-9999
9296,592537.5,5248162.5,-9999,-9999
9297,592637.5,5248162.5,-9999,-9999
9298,592737.5,5248162.5,-9999,-9999
9299,592837.5,5248162.5,-9999,-9999
9300,592937.5,5248162.5,-9999,-9999
9301,593037.5,5248162.5,-9999,-9999
9302,593137.5,5248162.5,-9999,-9999
9303,593237.5,5248162.5,-9999,-9999
9304,593337.5,5248162.5,-9999,-9999
9305,593437.5,5248162.5,-9999,-9999
9306,593537.5,5248162.5,-9999,-9999
9307,593637.5,5248162.5,-9999,-9999
9308,593737.5,5248162.5,-9999,-9999
9309,593837.5,5248162.5,-9999,-9999
9310,593937.5,5248162.5,-9999,-9999
9311,575037.5,5248062.5,-9999,-9999
9312,575137.5,5248062.5,-9999,-9999
9313,575237.5,5248062.5,-9999,-9999
9314,575337.5,5248062.5,-9999,-9999
9315,575437.5,5248062.5,-9999,-9999
9316,575537.5,5248062.5,-9999,-9999
9317,575637.5,5248062.5,-9999,-9999
9318,575737.5,5248062.5,-9999,-9999
9319,575837.5,5248062.5,-9999,-9999
9320,575937.5,5248062.5,-9999,-9999
9321,576037.5,5248062.5,-9999,-9999
9322,576137.5,5248062.5,-9999,-9999
9323,576237.5,5248062.5,-9999,-9999
9324,576337.5,5248062.5,-9999,-9999
9325,576437.5,5248062.5,-9999,-9999
9326,576537.5,5248062.5,-9999,-9999
9327,576637.5,5248062.5,-9999,-9999
9328,576737.5,5248062.5,-9999,-9999
9329,576837.5,5248062.5,-9999,-9999
9330,576937.5,5248062.5,-9999,-9999
9331,577037.5,5248062.5,-9999,-9999
9332,577137.5,5248062.5,-9999,-9999
9333,577237.5,5248062.5,-9999,-9999
9334,577337.5,5248062.5,-9999,-9999
9335,577437.5,5248062.5,-9999,-9999
9336,577537.5,5248062.5,-9999,-9999
9337,577637.5,5248062.5,-9999,-9999
9338,577737.5,5248062.5,-9999,-9999
9339,577837.5,5248062.5,-9999,-9999
9340,577937.5,5248062.5,-9999,-9999
9341,578037.5,5248062.5,-9999,-9999
9342,578137.5,5248062.5,-9999,-9999
9343,578237.5,5248062.5,-9999,-9999
9344,578337.5,5248062.5,-9999,-9999
9345,578437.5,5248062.5,-9999,-9999
9346,578537.5,5248062.5,-9999,-9999
9347,578637.5,5248062.5,-9999,-9999
9348,578737.5,5248062.5,-9999,-9999
9349,578837.5,5248062.5,-9999,-9999
9350,578937.5,5248062.5,-9999,-9999
9351,579037.5,5248062.5,-9999,-9999
9352,579137.5,5248062.5,-9999,-9999
9353,579237.5,5248062.5,-9999,-9999
9354,579337.5,5248062.5,-9999,-9999
9355,579437.5,5248062.5,-9999,-9999
9356,579537.5,5248062.5,-9999,-9999
9357,579637.5,5248062.5,-9999,-9999
9358,579737.5,5248062.5,-9999,-9999
9359,579837.5,5248062.5,-9999,-9999
9360,579937.5,5248062.5,-9999,-9999
9361,580037.5,5248062.5,-9999,-9999
9362,580137.5,5248062.5,-9999,-9999
9363,580237.5,5248062.5,-9999,-9999
9364,580337.5,5248062.5,-9999,-9999
9365,580437.5,5248062.5,-9999,-9999
9366,580537.5,5248062.5,-9999,-9999
9367,580637.5,5248062.5,-9999,-9999
9368,580737.5,5248062.5,-9999,-9999
9369,580837.5,5248062.5,-9999,-9999
9370,580937.5,5248062.5,-9999,-9999
9371,581037.5,5248062.5,-9999,-9999
9372,581137.5,5248062.5,-9999,-9999
9373,581237.5,5248062.5,-9999,-9999
9374,581337.5,5248062.5,-9999,-9999
9375,581437.5,5248062.5,-9999,-9999
9376,581537.5,5248062.5,-9999,-9999
9377,581637.5,5248062.5,-9999,-9999
9378,581737.5,5248062.5,-9999,-9999
9379,581837.5,5248062.5,-9999,-9999
9380,581937.5,5248062.5,-9999,-9999
9381,582037.5,5248062.5,-9999,-9999
9382,582137.5,5248062.5,-9999,-9999
9383,582237.5,5248062.5,-9999,-9999
9384,582337.5,5248062.5,-9999,-9999
9385,582437.5,5248062.5,-9999,-9999
9386,582537.5,5248062.5,-9999,-9999
9387,582637.5,5248062.5,-9999,-9999
9388,582737.5,5248062.5,-9999,-9999
9389,582837.5,5248062.5,-9999,-9999
9390,582937.5,5248062.5,-9999,-9999
9391,583037.5,5248062.5,-9999,-9999
9392,583137.5,5248062.5,-9999,-9999
9393,583237.5,5248062.5,-9999,-9999
9394,583337.5,5248062.5,-9999,-9999
9395,583437.5,5248062.5,-9999,-9999
9396,583537.5,5248062.5,-9999,-9999
9397,583637.5,5248062.5,-9999,-9999
9398,583737.5,5248062.5,-9999,-9999
9399,583837.5,5248062.5,-9999,-9999
9400,583937.5,5248062.5,-9999,-9999
9401,584037.5,5248062.5,-9999,-9999
9402,584137.5,5248062.5,-9999,-9999
9403,584237.5,5248062.5,-9999,-9999
9404,584337.5,5248062.5,-9999,-9999
9405,584437.5,5248062.5,-9999,-9999
9406,584537.5,5248062.5,-9999,-9999
9407,584637.5,5248062.5,-9999,-9999
9408,584737.5,5248062.5,-9999,-9999
9409,584837.5,5248062.5,-9999,-9999
9410,584937.5,5248062.5,-9999,-9999
9411,585037.5,5248062.5,-9999,-9999
9412,585137.5,5248062.5,1,-9999
9413,585237.5,5248062.5,2,-9999
9414,585337.5,5248062.5,2,-9999
9415,585437.5,5248062.5,2,-9999
9416,585537.5,5248062.5,2,-9999
9417,585637.5,5248062.5,2,-9999
9418,585737.5,5248062.5,2,-9999
9419,585837.5,5248062.5,2,-9999
9420,585937.5,5248062.5,2,-9999
9421,586037.5,5248062.5,2,-9999
9422,586137.5,5248062.5,2,-9999
9423,586237.5,5248062.5,2,-9999
9424,586337.5,5248062.5,3,-9999
9425,586437.5,5248062.5,3,-9999
9426,586537.5,5248062.5,3,-9999
9427,586637.5,5248062.5,3,-9999
9428,586737.5,5248062.5,3,-9999
9429,586837.5,5248062.5,3,-9999
9430,586937.5,5248062.5,3,-9999
9431,587037.5,5248062.5,3,-9999
9432,587137.5,5248062.5,3,-9999
9433,587237.5,5248062.5,3,-9999
9434,587337.5,5248062.5,3,-9999
9435,587437.5,5248062.5,3,-9999
9436,587537.5,5248062.5,3,-9999
9437,587637.5,5248062.5,3,-9999
9438,587737.5,5248062.5,3,-9999
9439,587837.5,5248062.5,3,-9999
9440,587937.5,5248062.5,3,-9999
9441,588037.5,5248062.5,3,-9999
9442,588137.5,5248062.5,3,-9999
9443,588237.5,5248062.5,3,-9999
9444,588337.5,5248062.5,3,-9999
9445,588437.5,5248062.5,-9999,-9999
9446,588537.5,5248062.5,-9999,-9999
9447,588637.5,5248062.5,-9999,-9999
9448,588737.5,5248062.5,-9999,-9999
9449,588837.5,5248062.5,-9999,-9999
9450,588937.5,5248062.5,-9999,-9999
9451,589037.5,5248062.5,-9999,-9999
9452,589137.5,5248062.5,-9999,-9999
9453,589237.5,5248062.5,-9999,-9999
9454,589337.5,5248062.5,-9999,-9999
9455,589437.5,5248062.5,-9999,-9999
9456,589537.5,5248062.5,-9999,-9999
9457,589637.5,5248062.5,-9999,-9999
9458,589737.5,5248062.5,-9999,-9999
9459,589837.5,5248062.5,-9999,-9999
9460,589937.5,5248062.5,-9999,-9999
9461,590037.5,5248062.5,-9999,-9999
9462,590137.5,5248062.5,-9999,-9999
9463,590237.5,5248062.5,-9999,-9999
9464,590337.5,5248062.5,-9999,-9999
9465,590437.5,5248062.5,-9999,-9999
9466,590537.5,5248062.5,-9999,-9999
9467,590637.5,5248062.5,-9999,-9999
9468,590737.5,5248062.5,-9999,-9999
9469,590837.5,5248062.5,-9999,-9999
9470,590937.5,5248062.5,-9999,-9999
9471,591037.5,5248062.5,-9999,-9999
9472,591137.5,5248062.5,-9999,-9999
9473,591237.5,5248062.5,-9999,-9999
9474,591337.5,5248062.5,-9999,-9999
9475,591437.5,5248062.5,-9999,-9999
9476,591537.5,5248062.5,-9999,-9999
9477,591637.5,5248062.5,-9999,-9999
9478,591737.5,5248062.5,-9999,-9999
9479,591837.5,5248062.5,-9999,-9999
9480,591937.5,5248062.5,-9999,-9999
9481,592037.5,5248062.5,-9999,-9999
9482,592137.5,5248062.5,-9999,-9999
9483,592237.5,5248062.5,-9999,-9999
9484,592337.5,5248062.5,-9999,-9999
9485,592437.5,5248062.5,-9999,-9999
9486,592537.5,5248062.5,-9999,-9999
9487,592637.5,5248062.5,-9999,-9999
9488,592737.5,5248062.5,-9999,-9999
9489,592837.5,5248062.5,-9999,-9999
9490,592937.5,5248062.5,-9999,-9999
9491,593037.5,5248062.5,-9999,-9999
9492,593137.5,5248062.5,-9999,-9999
9493,593237.5,5248062.5,-9999,-9999
9494,593337.5,5248062.5,-9999,-9999
9495,593437.5,5248062.5,-9999,-9999
9496,593537.5,5248062.5,-9999,-9999
9497,593637.5,5248062.5,-9999,-9999
9498,593737.5,5248062.5,-9999,-9999
9499,593837.5,5248062.5,-9999,-9999
9500,593937.5,5248062.5,-9999,-9999
9501,575037.5,5247962.5,-9999,-9999
9502,575137.5,5247962.5,-9999,-9999
9503,575237.5,5247962.5,-9999,-9999
9504,575337.5,5247962.5,-9999,-9999
9505,575437.5,5247962.5,-9999,-9999
9506,575537.5,5247962.5,-9999,-9999
9507,575637.5,5247962.5,-9999,-9999
9508,575737.5,5247962.5,-9999,-9999
9509,575837.5,5247962.5,-9999,-9999
9510,575937.5,5247962.5,-9999,-9999
9511,576037.5,5247962.5,-9999,-9999
9512,576137.5,5247962.5,-9999,-9999
9513,576237.5,5247962.5,-9999,-9999
9514,576337.5,5247962.5,-9999,-9999
9515,576437.5,5247962.5,-9999,-9999
9516,576537.5,5247962.5,-9999,-9999
9517,576637.5,5247962.5,-9999,-9999
9518,576737.5,5247962.5,-9999,-9999
9519,576837.5,5247962.5,-9999,-9999
9520,576937.5,5247962.5,-9999,-9999
9521,577037.5,5247962.5,-9999,-9999
9522,577137.5,5247962.5,-9999,-9999
9523,577237.5,5247962.5,-9999,-9999
9524,577337.5,5247962.5,-9999,-9999
9525,577437.5,5247962.5,-9999,-9999
9526,577537.5,5247962.5,-9999,-9999
9527,577637.5,5247962.5,-9999,-9999
9528,577737.5,5247962.5,-9999,-9999
9529,577837.5,5247962.5,-9999,-9999
9530,577937.5,5247962.5,-9999,-9999
9531,578037.5,5247962.5,-9999,-9999
9532,578137.5,5247962.5,-9999,-9999
9533,578237.5,5247962.5,-9999,-9999
9534,578337.5,5247962.5,-9999,-9999
9535,578437.5,5247962.5,-9999,-9999
9536,578537.5,5247962.5,-9999,-9999
9537,578637.5,5247962.5,-9999,-9999
9538,578737.5,5247962.5,-9999,-9999
9539,578837.5,5247962.5,-9999,-9999
9540,578937.5,5247962.5,-9999,-9999
9541,579037.5,5247962.5,-9999,-9999
9542,579137.5,5247962.5,-9999,-9999
9543,579237.5,5247962.5,-9999,-9999
9544,579337.5,5247962.5,-9999,-9999
9545,579437.5,5247962.5,-9999,-9999
9546,579537.5,5247962.5,-9999,-9999
9547,579637.5,5247962.5,-9999,-9999
9548,579737.5,5247962.5,-9999,-9999
9549,579837.5,5247962.5,-9999,-9999
9550,579937.5,5247962.5,-9999,-9999
9551,580037.5,5247962.5,-9999,-9999
9552,580137.5,5247962.5,-9999,-9999
9553,580237.5,5247962.5,-9999,-9999
9554,580337.5,5247962.5,-9999,-9999
9555,580437.5,5247962.5,-9999,-9999
9556,580537.5,5247962.5,-9999,-9999
9557,580637.5,5247962.5,-9999,-9999
9558,580737.5,5247962.5,-9999,-9999
9559,580837.5,5247962.5,-9999,-9999
9560,580937.5,5247962.5,-9999,-9999
9561,581037.5,5247962.5,-9999,-9999
9562,581137.5,5247962.5,-9999,-9999
9563,581237.5,5247962.5,-9999,-9999
9564,581337.5,5247962.5,-9999,-9999
9565,581437.5,5247962.5,-9999,-9999
9566,581537.5,5247962.5,-9999,-9999
9567,581637.5,5247962.5,-9999,-9999
9568,581737.5,5247962.5,-9999,-9999
9569,581837.5,5247962.5,-9999,-9999
9570,581937.5,5247962.5,-9999,-9999
9571,582037.5,5247962.5,-9999,-9999
9572,582137.5,5247962.5,-9999,-9999
9573,582237.5,5247962.5,-9999,-9999
9574,582337.5,5247962.5,-9999,-9999
9575,582437.5,5247962.5,-9999,-9999
9576,582537.5,5247962.5,-9999,-9999
9577,582637.5,5247962.5,-9999,-9999
9578,582737.5,5247962.5,-9999,-9999
9579,582837.5,5247962.5,-9999,-9999
9580,582937.5,5247962.5,-9999,-9999
9581,583037.5,5247962.5,-9999,-9999
9582,583137.5,5247962.5,-9999,-9999
9583,583237.5,5247962.5,-9999,-9999
9584,583337.5,5247962.5,-9999,-9999
9585,583437.5,5247962.5,-9999,-9999
9586,583537.5,5247962.5,-9999,-9999
9587,583637.5,5247962.5,-9999,-9999
9588,583737.5,5247962.5,-9999,-9999
9589,583837.5,5247962.5,-9999,-9999
9590,583937.5,5247962.5,-9999,-9999
9591,584037.5,5247962.5,-9999,-9999
9592,584137.5,5247962.5,-9999,-9999
9593,584237.5,5247962.5,-9999,-9999
9594,584337.5,5247962.5,-9999,-9999
9595,584437.5,5247962.5,-9999,-9999
9596,584537.5,5247962.5,-9999,-9999
9597,584637.5,5247962.5,-9999,-9999
9598,584737.5,5247962.5,-9999,-9999
9599,584837.5,5247962.5,-9999,-9999
9600,584937.5,5247962.5,-9999,-9999
9601,585037.5,5247962.5,-9999,-9999
9602,585137.5,5247962.5,1,-9999
9603,585237.5,5247962.5,1,-9999
9604,585337.5,5247962.5,1,-9999
9605,585437.5,5247962.5,2,-9999
9606,585537.5,5247962.5,2,-9999
9607,585637.5,5247962.5,2,-9999
9608,585737.5,5247962.5,2,-9999
9609,585837.5,5247962.5,3,-9999
9610,585937.5,5247962.5,3,-9999
9611,586037.5,5247962.5,3,-9999
9612,586137.5,5247962.5,3,-9999
9613,586237.5,5247962.5,3,-9999
9614,586337.5,5247962.5,3,-9999
9615,586437.5,5247962.5,3,-9999
9616,586537.5,5247962.5,3,-9999
9617,586637.5,5247962.5,3,-9999
9618,586737.5,5247962.5,3,-9999
9619,586837.5,5247962.5,3,-9999
9620,586937.5,5247962.5,3,-9999
9621,587037.5,5247962.5,3,-9999
9622,587137.5,5247962.5,3,-9999
9623,587237.5,5247962.5,3,-9999
9624,587337.5,5247962.5,3,-9999
9625,587437.5,5247962.5,3,-9999
9626,587537.5,5247962.5,3,-9999
9627,587637.5,5247962.5,3,-9999
9628,587737.5,5247962.5,3,-9999
9629,587837.5,5247962.5,3,-9999
9630,587937.5,5247962.5,3,-9999
9631,588037.5,5247962.5,3,-9999
9632,588137.5,5247962.5,3,-9999
9633,588237.5,5247962.5,3,-9999
9634,588337.5,5247962.5,3,-9999
9635,588437.5,5247962.5,3,-9999
9636,588537.5,5247962.5,3,-9999
9637,588637.5,5247962.5,3,-9999
9638,588737.5,5247962.5,-9999,-9999
9639,588837.5,5247962.5,-9999,-9999
9640,588937.5,5247962.5,-9999,-9999
9641,589037.5,5247962.5,-9999,-9999
9642,589137.5,5247962.5,-9999,-9999
9643,589237.5,5247962.5,-9999,-9999
9644,589337.5,5247962.5,-9999,-9999
9645,589437.5,5247962.5,-9999,-9999
9646,589537.5,5247962.5,-9999,-9999
9647,589637.5,5247962.5,-9999,-9999
9648,589737.5,5247962.5,-9999,-9999
9649,589837.5,5247962.5,-9999,-9999
9650,589937.5,5247962.5,-9999,-9999
9651,590037.5,5247962.5,-9999,-9999
9652,590137.5,5247962.5,-9999,-9999
9653,590237.5,5247962.5,-9999,-9999
9654,590337.5,5247962.5,-9999,-9999
9655,590437.5,5247962.5,-9999,-9999
9656,590537.5,5247962.5,-9999,-9999
9657,590637.5,5247962.5,-9999,-9999
9658,590737.5,5247962.5,-9999,-9999
9659,590837.5,5247962.5,-9999,-9999
9660,590937.5,5247962.5,-9999,-9999
9661,591037.5,5247962.5,-9999,-9999
9662,591137.5,5247962.5,-9999,-9999
9663,591237.5,5247962.5,-9999,-9999
9664,591337.5,5247962.5,-9999,-9999
9665,591437.5,5247962.5,-9999,-9999
9666,591537.5,5247962.5,-9999,-9999
9667,591637.5,5247962.5,-9999,-9999
9668,591737.5,5247962.5,-9999,-9999
9669,591837.5,5247962.5,-9999,-9999
9670,591937.5,5247962.5,-9999,-9999
9671,592037.5,5247962.5,-9999,-9999
9672,592137.5,5247962.5,-9999,-9999
9673,592237.5,5247962.5,-9999,-9999
9674,592337.5,5247962.5,-9999,-9999
9675,592437.5,5247962.5,-9999,-9999
9676,592537.5,5247962.5,-9999,-9999
9677,592637.5,5247962.5,-9999,-9999
9678,592737.5,5247962.5,-9999,-9999
9679,592837.5,5247962.5,-9999,-9999
9680,592937.5,5247962.5,-9999,-9999
9681,593037.5,5247962.5,-9999,-9999
9682,593137.5,5247962.5,-9999,-9999
9683,593237.5,5247962.5,-9999,-9999
9684,593337.5,5247962.5,-9999,-9999
9685,593437.5,5247962.5,-9999,-9999
9686,593537.5,5247962.5,-9999,-9999
9687,593637.5,5247962.5,-9999,-9999
9688,593737.5,5247962.5,-9999,-9999
9689,593837.5,5247962.5,-9999,-9999
9690,593937.5,5247962.5,-9999,-9999
9691,575037.5,5247862.5,-9999,-9999
9692,575137.5,5247862.5,-9999,-9999
9693,575237.5,5247862.5,-9999,-9999
9694,575337.5,5247862.5,-9999,-9999
9695,575437.5,5247862.5,-9999,-9999
9696,575537.5,5247862.5,-9999,-9999
9697,575637.5,5247862.5,-9999,-9999
9698,575737.5,5247862.5,-9999,-9999
9699,575837.5,5247862.5,-9999,-9999
9700,575937.5,5247862.5,-9999,-9999
9701,576037.5,5247862.5,-9999,-9999
9702,576137.5,5247862.5,-9999,-9999
9703,576237.5,5247862.5,-9999,-9999
9704,576337.5,5247862.5,-9999,-9999
9705,576437.5,5247862.5,-9999,-9999
9706,576537.5,5247862.5,-9999,-9999
9707,576637.5,5247862.5,-9999,-9999
9708,576737.5,5247862.5,-9999,-9999
9709,576837.5,5247862.5,-9999,-9999
9710,576937.5,5247862.5,-9999,-9999
9711,577037.5,5247862.5,-9999,-9999
9712,577137.5,5247862.5,-9999,-9999
9713,577237.5,5247862.5,-9999,-9999
9714,577337.5,5247862.5,-9999,-9999
9715,577437.5,5247862.5,-9999,-9999
9716,577537.5,5247862.5,-9999,-9999
9717,577637.5,5247862.5,-9999,-9999
9718,577737.5,5247862.5,-9999,-9999
9719,577837.5,5247862.5,-9999,-9999
9720,577937.5,5247862.5,-9999,-9999
9721,578037.5,5247862.5,-9999,-9999
9722,578137.5,5247862.5,-9999,-9999
9723,578237.5,5247862.5,-9999,-9999
9724,578337.5,5247862.5,-9999,-9999
9725,578437.5,5247862.5,-9999,-9999
9726,578537.5,5247862.5,-9999,-9999
9727,578637.5,5247862.5,-9999,-9999
9728,578737.5,5247862.5,-9999,-9999
9729,578837.5,5247862.5,-9999,-9999
9730,578937.5,5247862.5,-9999,-9999
9731,579037.5,5247862.5,-9999,-9999
9732,579137.5,5247862.5,-9999,-9999
9733,579237.5,5247862.5,-9999,-9999
9734,579337.5,5247862.5,-9999,-9999
9735,579437.5,5247862.5,-9999,-9999
9736,579537.5,5247862.5,-9999,-9999
9737,579637.5,5247862.5,-9999,-9999
9738,579737.5,5247862.5,-9999,-9999
9739,579837.5,5247862.5,-9999,-9999
9740,579937.5,5247862.5,-9999,-9999
9741,580037.5,5247862.5,-9999,-9999
9742,580137.5,5247862.5,-9999,-9999
9743,580237.5,5247862.5,-9999,-9999
9744,580337.5,5247862.5,-9999,-9999
9745,580437.5,5247862.5,-9999,-9999
9746,580537.5,5247862.5,-9999,-9999
9747,580637.5,5247862.5,-9999,-9999
9748,580737.5,5247862.5,-9999,-9999
9749,580837.5,5247862.5,-9999,-9999
9750,580937.5,5247862.5,-9999,-9999
9751,581037.5,5247862.5,-9999,-9999
9752,581137.5,5247862.5,-9999,-9999
9753,581237.5,5247862.5,-9999,-9999
9754,581337.5,5247862.5,-9999,-9999
9755,581437.5,5247862.5,-9999,-9999
9756,581537.5,5247862.5,-9999,-9999
9757,581637.5,5247862.5,-9999,-9999
9758,581737.5,5247862.5,-9999,-9999
9759,581837.5,5247862.5,-9999,-9999
9760,581937.5,5247862.5,-9999,-9999
9761,582037.5,5247862.5,-9999,-9999
9762,582137.5,5247862.5,-9999,-9999
9763,582237.5,5247862.5,-9999,-9999
9764,582337.5,5247862.5,-9999,-9999
9765,582437.5,5247862.5,-9999,-9999
9766,582537.5,5247862.5,-9999,-9999
9767,582637.5,5247862.5,-9999,-9999
9768,582737.5,5247862.5,-9999,-9999
